County,Sub County,Ward,PRISM Facility Name,FY,Indicator,value,Gender,Coarse Age Group,Finer Age Group
Nyamira County,Nyamira Sub County,Bogichora Ward,Kenyambi Health Centre (Nyamira),2025,TX_PVLS_Numerator_15+_Female Target,115.0,All,15+,All
Nyamira County,Nyamira Sub County,Bogichora Ward,Mongorisi Health Centre,2025,TX_PVLS_Numerator_15+_Female Target,41.0,All,15+,All
Nyamira County,Nyamira Sub County,Bogichora Ward,Ogango Health Centre,2025,TX_PVLS_Numerator_15+_Female Target,117.0,All,15+,All
Nyamira County,Nyamira Sub County,Bonyamatuta Ward,Kenyenya Health Centre (Nyamira),2025,TX_PVLS_Numerator_15+_Female Target,33.0,All,15+,All
Nyamira County,Nyamira Sub County,Bonyamatuta Ward,Kenyerere Health Centre (Nyamira),2025,TX_PVLS_Numerator_15+_Female Target,78.0,All,15+,All
Nyamira County,Nyamira Sub County,Bonyamatuta Ward,Riakinaro Health Centre,2025,TX_PVLS_Numerator_15+_Female Target,44.0,All,15+,All
Nyamira County,Nyamira Sub County,Bosamaro Ward,Igena-Itambe Dispensary,2025,TX_PVLS_Numerator_15+_Female Target,35.0,All,15+,All
Nyamira County,Nyamira Sub County,Bosamaro Ward,Kiang'inda Health Centre,2025,TX_PVLS_Numerator_15+_Female Target,19.0,All,15+,All
Nyamira County,Nyamira Sub County,Bosamaro Ward,Nyangweta Health Centre,2025,TX_PVLS_Numerator_15+_Female Target,88.0,All,15+,All
Nyamira County,Nyamira Sub County,Bosamaro Ward,Nyanturago Health Centre (Nyamira),2025,TX_PVLS_Numerator_15+_Female Target,21.0,All,15+,All
Nyamira County,Nyamira Sub County,Bosamaro Ward,Riongige Dispensary,2025,TX_PVLS_Numerator_15+_Female Target,78.0,All,15+,All
Nyamira County,Nyamira Sub County,Bosamaro Ward,Tinga Health Centre,2025,TX_PVLS_Numerator_15+_Female Target,318.0,All,15+,All
Nyamira County,Nyamira Sub County,Nyamaiya Ward,Motontera Dispensary,2025,TX_PVLS_Numerator_15+_Female Target,22.0,All,15+,All
Nyamira County,Nyamira Sub County,Nyamaiya Ward,Nyamaiya Health Centre,2025,TX_PVLS_Numerator_15+_Female Target,341.0,All,15+,All
Nyamira County,Nyamira Sub County,Nyamaiya Ward,Nyansabakwa Health Centre,2025,TX_PVLS_Numerator_15+_Female Target,83.0,All,15+,All
Nyamira County,Nyamira Sub County,Nyamaiya Ward,Nyansangio Dispensary,2025,TX_PVLS_Numerator_15+_Female Target,130.0,All,15+,All
Nyamira County,Nyamira Sub County,Nyamaiya Ward,Rangenyo Health Centre,2025,TX_PVLS_Numerator_15+_Female Target,20.0,All,15+,All
Nyamira County,Nyamira Sub County,Township Ward,Nyamira Adventist Health Centre,2025,TX_PVLS_Numerator_15+_Female Target,83.0,All,15+,All
Nyamira County,Nyamira Sub County,Township Ward,Nyamira County Refferal Hospital,2025,TX_PVLS_Numerator_15+_Female Target,1223.0,All,15+,All
Nyamira County,Nyamira Sub County,Township Ward,Nyamira Maternity and Nursing Home/Kinara Hospital,2025,TX_PVLS_Numerator_15+_Female Target,83.0,All,15+,All
Vihiga County,Emuhaya Sub County,Central Bunyore Ward,Emusire Health Centre,2025,TX_PVLS_Numerator_15+_Female Target,162.0,All,15+,All
Vihiga County,Emuhaya Sub County,North East Bunyore Ward,Ebusiratsi Health Centre,2025,TX_PVLS_Numerator_15+_Female Target,285.0,All,15+,All
Vihiga County,Emuhaya Sub County,North East Bunyore Ward,Ematsuli Dispensary,2025,TX_PVLS_Numerator_15+_Female Target,82.0,All,15+,All
Vihiga County,Emuhaya Sub County,North East Bunyore Ward,Esiarambatsi Health Centre,2025,TX_PVLS_Numerator_15+_Female Target,152.0,All,15+,All
Vihiga County,Emuhaya Sub County,West Bunyore Ward,Ebukanga Dispensary,2025,TX_PVLS_Numerator_15+_Female Target,22.0,All,15+,All
Vihiga County,Emuhaya Sub County,West Bunyore Ward,Ipali Health Centre,2025,TX_PVLS_Numerator_15+_Female Target,387.0,All,15+,All
Vihiga County,Hamisi Sub County,Banja Ward,Banja Health Centre,2025,TX_PVLS_Numerator_15+_Female Target,147.0,All,15+,All
Vihiga County,Hamisi Sub County,Gisambai Ward,Hamisi Sub County Referral Hospital,2025,TX_PVLS_Numerator_15+_Female Target,390.0,All,15+,All
Vihiga County,Hamisi Sub County,Gisambai Ward,Kimogoi Dispensary,2025,TX_PVLS_Numerator_15+_Female Target,13.0,All,15+,All
Vihiga County,Hamisi Sub County,Jepkoyai Ward,Givole Dispensary,2025,TX_PVLS_Numerator_15+_Female Target,29.0,All,15+,All
Vihiga County,Hamisi Sub County,Jepkoyai Ward,Hema Medical Clinic,2025,TX_PVLS_Numerator_15+_Female Target,13.0,All,15+,All
Vihiga County,Hamisi Sub County,Jepkoyai Ward,Jepkoyai Dispensary,2025,TX_PVLS_Numerator_15+_Female Target,17.0,All,15+,All
Vihiga County,Hamisi Sub County,Jepkoyai Ward,Tigoi Health Centre,2025,TX_PVLS_Numerator_15+_Female Target,312.0,All,15+,All
Vihiga County,Hamisi Sub County,Muhudu Ward,Kaptech Dispensary,2025,TX_PVLS_Numerator_15+_Female Target,150.0,All,15+,All
Vihiga County,Hamisi Sub County,Shamakhokho Ward,Mago Care Health Centre,2025,TX_PVLS_Numerator_15+_Female Target,112.0,All,15+,All
Vihiga County,Hamisi Sub County,Shamakhokho Ward,Serem Health Centre,2025,TX_PVLS_Numerator_15+_Female Target,472.0,All,15+,All
Vihiga County,Hamisi Sub County,Shiru Ward,Jumuia Friends Hospital Kaimosi,2025,TX_PVLS_Numerator_15+_Female Target,519.0,All,15+,All
Vihiga County,Hamisi Sub County,Shiru Ward,Kaptisi Dispensary,2025,TX_PVLS_Numerator_15+_Female Target,40.0,All,15+,All
Vihiga County,Hamisi Sub County,Shiru Ward,Shiru Health Centre,2025,TX_PVLS_Numerator_15+_Female Target,342.0,All,15+,All
Vihiga County,Hamisi Sub County,Tambua Ward,Boyani Dispensary,2025,TX_PVLS_Numerator_15+_Female Target,16.0,All,15+,All
Vihiga County,Hamisi Sub County,Tambua Ward,Likindu Health Centre,2025,TX_PVLS_Numerator_15+_Female Target,145.0,All,15+,All
Vihiga County,Luanda Sub County,Emabungo Ward,Emuhaya Sub County Referral Hospital,2025,TX_PVLS_Numerator_15+_Female Target,373.0,All,15+,All
Vihiga County,Luanda Sub County,Emabungo Ward,Esitsaba Dispensary,2025,TX_PVLS_Numerator_15+_Female Target,12.0,All,15+,All
Vihiga County,Luanda Sub County,Emabungo Ward,Kima Mission Hospital,2025,TX_PVLS_Numerator_15+_Female Target,183.0,All,15+,All
Vihiga County,Luanda Sub County,Luanda South Ward,Ekwanda Health Centre,2025,TX_PVLS_Numerator_15+_Female Target,248.0,All,15+,All
Vihiga County,Luanda Sub County,Luanda Township Ward,Ekamanji Dispensary,2025,TX_PVLS_Numerator_15+_Female Target,12.0,All,15+,All
Vihiga County,Luanda Sub County,Luanda Township Ward,Equator Nursing and Maternity Home,2025,TX_PVLS_Numerator_15+_Female Target,65.0,All,15+,All
Vihiga County,Luanda Sub County,Luanda Township Ward,Luanda Town Dispensary,2025,TX_PVLS_Numerator_15+_Female Target,234.0,All,15+,All
Vihiga County,Luanda Sub County,Mwibona Ward,Ebusyubi Dispensary,2025,TX_PVLS_Numerator_15+_Female Target,60.0,All,15+,All
Vihiga County,Luanda Sub County,Wemilabi Ward,Emusenjeli Dispensary,2025,TX_PVLS_Numerator_15+_Female Target,20.0,All,15+,All
Vihiga County,Luanda Sub County,Wemilabi Ward,Musitinyi Dispensary,2025,TX_PVLS_Numerator_15+_Female Target,21.0,All,15+,All
Vihiga County,Sabatia Sub County,Busali Ward,Bugina Health Centre,2025,TX_PVLS_Numerator_15+_Female Target,165.0,All,15+,All
Vihiga County,Sabatia Sub County,Chavakali Ward,Junction Medical Clinic,2025,TX_PVLS_Numerator_15+_Female Target,41.0,All,15+,All
Vihiga County,Sabatia Sub County,Lyaduywa/Izava Ward,Itando Mission of Hope and Health Centre,2025,TX_PVLS_Numerator_15+_Female Target,33.0,All,15+,All
Vihiga County,Sabatia Sub County,Lyaduywa/Izava Ward,Munoywa Dispensary,2025,TX_PVLS_Numerator_15+_Female Target,80.0,All,15+,All
Vihiga County,Sabatia Sub County,Lyaduywa/Izava Ward,Nadanya Dispensary,2025,TX_PVLS_Numerator_15+_Female Target,57.0,All,15+,All
Vihiga County,Sabatia Sub County,North Maragoli Ward,Inyali Dispensary,2025,TX_PVLS_Numerator_15+_Female Target,93.0,All,15+,All
Vihiga County,Sabatia Sub County,West Sabatia Ward,Kegondi Health Centre,2025,TX_PVLS_Numerator_15+_Female Target,129.0,All,15+,All
Vihiga County,Sabatia Sub County,Wodanga Ward,Givudimbuli Health Centre,2025,TX_PVLS_Numerator_15+_Female Target,146.0,All,15+,All
Vihiga County,Sabatia Sub County,Wodanga Ward,Sabatia Health Centre,2025,TX_PVLS_Numerator_15+_Female Target,645.0,All,15+,All
Vihiga County,Vihiga Sub County,Central Maragoli Ward,Bugamangi Dispensary,2025,TX_PVLS_Numerator_15+_Female Target,57.0,All,15+,All
Vihiga County,Vihiga Sub County,Central Maragoli Ward,Vihiga Health Centre,2025,TX_PVLS_Numerator_15+_Female Target,360.0,All,15+,All
Vihiga County,Vihiga Sub County,Lugaga-wamuluma Ward,Iduku Dispensary,2025,TX_PVLS_Numerator_15+_Female Target,68.0,All,15+,All
Vihiga County,Vihiga Sub County,Lugaga-wamuluma Ward,Mbale Rural Health Training Centre,2025,TX_PVLS_Numerator_15+_Female Target,473.0,All,15+,All
Vihiga County,Vihiga Sub County,Lugaga-wamuluma Ward,Vihiga County Referral Hosptial,2025,TX_PVLS_Numerator_15+_Female Target,1179.0,All,15+,All
Vihiga County,Vihiga Sub County,Mungoma Ward,Lyanaginga Health Centre,2025,TX_PVLS_Numerator_15+_Female Target,95.0,All,15+,All
Vihiga County,Vihiga Sub County,Mungoma Ward,Mulele Dispensary,2025,TX_PVLS_Numerator_15+_Female Target,110.0,All,15+,All
Vihiga County,Vihiga Sub County,South Maragoli Ward,Enzaro Health Centre,2025,TX_PVLS_Numerator_15+_Female Target,90.0,All,15+,All
Kakamega County,Butere Sub County,Marama Central Ward,Butere County Hospital,2026,TX_PVLS_Numerator_15+_Female Target,1377.0,All,15+,All
Kakamega County,Butere Sub County,Marama Central Ward,Imanga Health Centre,2026,TX_PVLS_Numerator_15+_Female Target,34.0,All,15+,All
Kakamega County,Butere Sub County,Marama Central Ward,Shitsitswi Health Centre,2026,TX_PVLS_Numerator_15+_Female Target,230.0,All,15+,All
Kakamega County,Butere Sub County,Marama North Ward,Eshimukoko Health Centre,2026,TX_PVLS_Numerator_15+_Female Target,136.0,All,15+,All
Kakamega County,Butere Sub County,Marama North Ward,Lukohe Health Centre,2026,TX_PVLS_Numerator_15+_Female Target,60.0,All,15+,All
Kakamega County,Butere Sub County,Marama North Ward,Shiraha Health Centre,2026,TX_PVLS_Numerator_15+_Female Target,132.0,All,15+,All
Kakamega County,Butere Sub County,Marama South Ward,Manyala Sub-County  Hospital,2026,TX_PVLS_Numerator_15+_Female Target,664.0,All,15+,All
Kakamega County,Butere Sub County,Marama West Ward,Iranda Health Centre,2026,TX_PVLS_Numerator_15+_Female Target,58.0,All,15+,All
Kakamega County,Butere Sub County,Marama West Ward,Shisaba Dispensary,2026,TX_PVLS_Numerator_15+_Female Target,356.0,All,15+,All
Kakamega County,Butere Sub County,Marenyo-shianda Ward,Mabole Health Centre,2026,TX_PVLS_Numerator_15+_Female Target,272.0,All,15+,All
Kakamega County,Butere Sub County,Marenyo-shianda Ward,Shikunga Health Centre,2026,TX_PVLS_Numerator_15+_Female Target,255.0,All,15+,All
Kakamega County,Ikolomani Sub County,Idakho Central Ward,Buyemi Dispensary(Ikolomani),2026,TX_PVLS_Numerator_15+_Female Target,57.0,All,15+,All
Kakamega County,Ikolomani Sub County,Idakho Central Ward,Murudef Clinic,2026,TX_PVLS_Numerator_15+_Female Target,29.0,All,15+,All
Kakamega County,Ikolomani Sub County,Idakho Central Ward,Shibwe Sub-County Hospital,2026,TX_PVLS_Numerator_15+_Female Target,639.0,All,15+,All
Kakamega County,Ikolomani Sub County,Idakho Central Ward,Shihalia Dispensary,2026,TX_PVLS_Numerator_15+_Female Target,66.0,All,15+,All
Kakamega County,Ikolomani Sub County,Idakho Central Ward,Shikumu Dispensary,2026,TX_PVLS_Numerator_15+_Female Target,31.0,All,15+,All
Kakamega County,Ikolomani Sub County,Idakho East Ward,Iguhu County Hospital,2026,TX_PVLS_Numerator_15+_Female Target,720.0,All,15+,All
Kakamega County,Ikolomani Sub County,Idakho East Ward,Savane Dispensary,2026,TX_PVLS_Numerator_15+_Female Target,140.0,All,15+,All
Kakamega County,Ikolomani Sub County,Idakho East Ward,Shikokho Dispensary,2026,TX_PVLS_Numerator_15+_Female Target,28.0,All,15+,All
Kakamega County,Ikolomani Sub County,Idakho North Ward,Imulama Dispensary,2026,TX_PVLS_Numerator_15+_Female Target,64.0,All,15+,All
Kakamega County,Ikolomani Sub County,Idakho North Ward,Shiseso Health Centre,2026,TX_PVLS_Numerator_15+_Female Target,268.0,All,15+,All
Kakamega County,Ikolomani Sub County,Idakho South Ward,Eregi Mission Health Centre,2026,TX_PVLS_Numerator_15+_Female Target,155.0,All,15+,All
Kakamega County,Ikolomani Sub County,Idakho South Ward,Imalaba Dispensary,2026,TX_PVLS_Numerator_15+_Female Target,87.0,All,15+,All
Kakamega County,Ikolomani Sub County,Idakho South Ward,Kilingili Health Centre,2026,TX_PVLS_Numerator_15+_Female Target,414.0,All,15+,All
Kakamega County,Khwisero Sub County,Kisa Central Ward,Ekambuli Health Centre,2026,TX_PVLS_Numerator_15+_Female Target,88.0,All,15+,All
Kakamega County,Khwisero Sub County,Kisa Central Ward,Emutsesa Dispensary,2026,TX_PVLS_Numerator_15+_Female Target,107.0,All,15+,All
Kakamega County,Khwisero Sub County,Kisa Central Ward,Mulwanda Dispensary,2026,TX_PVLS_Numerator_15+_Female Target,167.0,All,15+,All
Kakamega County,Khwisero Sub County,Kisa Central Ward,Mundoli Health Centre,2026,TX_PVLS_Numerator_15+_Female Target,121.0,All,15+,All
Kakamega County,Khwisero Sub County,Kisa Central Ward,Namasoli Health Centre,2026,TX_PVLS_Numerator_15+_Female Target,535.0,All,15+,All
Kakamega County,Khwisero Sub County,Kisa Central Ward,Sonak Clinic,2026,TX_PVLS_Numerator_15+_Female Target,34.0,All,15+,All
Kakamega County,Khwisero Sub County,Kisa East Ward,Elwangale Health Centre,2026,TX_PVLS_Numerator_15+_Female Target,88.0,All,15+,All
Kakamega County,Khwisero Sub County,Kisa East Ward,Emalindi Health Centre,2026,TX_PVLS_Numerator_15+_Female Target,46.0,All,15+,All
Kakamega County,Khwisero Sub County,Kisa East Ward,Eshiabwali Health Centre,2026,TX_PVLS_Numerator_15+_Female Target,79.0,All,15+,All
Kakamega County,Khwisero Sub County,Kisa East Ward,Eshinutsa Health Centre,2026,TX_PVLS_Numerator_15+_Female Target,178.0,All,15+,All
Kakamega County,Khwisero Sub County,Kisa North Ward,Khwisero Health Centre,2026,TX_PVLS_Numerator_15+_Female Target,866.0,All,15+,All
Kakamega County,Khwisero Sub County,Kisa North Ward,Mundobelwa Health Centre,2026,TX_PVLS_Numerator_15+_Female Target,57.0,All,15+,All
Kakamega County,Khwisero Sub County,Kisa North Ward,Mwihila Mission Hospital,2026,TX_PVLS_Numerator_15+_Female Target,76.0,All,15+,All
Kakamega County,Khwisero Sub County,Kisa North Ward,Mwikalikha Health Centre,2026,TX_PVLS_Numerator_15+_Female Target,37.0,All,15+,All
Kakamega County,Khwisero Sub County,Kisa West Ward,Ebuhala Health Centre,2026,TX_PVLS_Numerator_15+_Female Target,108.0,All,15+,All
Kakamega County,Khwisero Sub County,Kisa West Ward,Ikomero Dispensary,2026,TX_PVLS_Numerator_15+_Female Target,60.0,All,15+,All
Kakamega County,Khwisero Sub County,Kisa West Ward,Muhaka Dispensary,2026,TX_PVLS_Numerator_15+_Female Target,292.0,All,15+,All
Kakamega County,Likuyani Sub County,Kongoni Ward,Kongoni Health Centre,2026,TX_PVLS_Numerator_15+_Female Target,455.0,All,15+,All
Kakamega County,Likuyani Sub County,Likuyani Ward,Likuyani Sub-District Hospital,2026,TX_PVLS_Numerator_15+_Female Target,558.0,All,15+,All
Kakamega County,Likuyani Sub County,Likuyani Ward,Lumino Dispensary,2026,TX_PVLS_Numerator_15+_Female Target,68.0,All,15+,All
Kakamega County,Likuyani Sub County,Likuyani Ward,Seregeya Dispensary,2026,TX_PVLS_Numerator_15+_Female Target,48.0,All,15+,All
Kakamega County,Likuyani Sub County,Likuyani Ward,Turbo Forest Dispensary,2026,TX_PVLS_Numerator_15+_Female Target,27.0,All,15+,All
Kakamega County,Likuyani Sub County,Nzoia Ward,Beggs Nursing Home (Matunda),2026,TX_PVLS_Numerator_15+_Female Target,30.0,All,15+,All
Kakamega County,Likuyani Sub County,Nzoia Ward,Mabusi Health Centre,2026,TX_PVLS_Numerator_15+_Female Target,466.0,All,15+,All
Kakamega County,Likuyani Sub County,Nzoia Ward,Matunda Maternity,2026,TX_PVLS_Numerator_15+_Female Target,91.0,All,15+,All
Kakamega County,Likuyani Sub County,Nzoia Ward,Matunda Sub-District Hospital,2026,TX_PVLS_Numerator_15+_Female Target,380.0,All,15+,All
Kakamega County,Likuyani Sub County,Sango Ward,Sango Dispensary,2026,TX_PVLS_Numerator_15+_Female Target,132.0,All,15+,All
Kakamega County,Likuyani Sub County,Sango Ward,Soy Sambu Dispensary,2026,TX_PVLS_Numerator_15+_Female Target,113.0,All,15+,All
Kakamega County,Likuyani Sub County,Sinoko Ward,Mlimani Dispensary,2026,TX_PVLS_Numerator_15+_Female Target,90.0,All,15+,All
Kakamega County,Likuyani Sub County,Sinoko Ward,Sinoko Dispensary (Likuyani),2026,TX_PVLS_Numerator_15+_Female Target,82.0,All,15+,All
Kakamega County,Lugari Sub County,Chekalini Ward,Chekalini Health Centre,2026,TX_PVLS_Numerator_15+_Female Target,284.0,All,15+,All
Kakamega County,Lugari Sub County,Chekalini Ward,Mapengo Dispensary,2026,TX_PVLS_Numerator_15+_Female Target,27.0,All,15+,All
Kakamega County,Lugari Sub County,Chekalini Ward,Musembe Dispensary (Lugari),2026,TX_PVLS_Numerator_15+_Female Target,82.0,All,15+,All
Kakamega County,Lugari Sub County,Chekalini Ward,St Charles Lwanga Health Centre,2026,TX_PVLS_Numerator_15+_Female Target,131.0,All,15+,All
Kakamega County,Lugari Sub County,Chevaywa Ward,Lumani Dispensary,2026,TX_PVLS_Numerator_15+_Female Target,140.0,All,15+,All
Kakamega County,Lugari Sub County,Chevaywa Ward,Matete Health Centre,2026,TX_PVLS_Numerator_15+_Female Target,652.0,All,15+,All
Kakamega County,Lugari Sub County,Lugari Ward,Lugari Forest Dispensary,2026,TX_PVLS_Numerator_15+_Female Target,185.0,All,15+,All
Kakamega County,Lugari Sub County,Lugari Ward,Lunyito Dispensary,2026,TX_PVLS_Numerator_15+_Female Target,44.0,All,15+,All
Kakamega County,Lugari Sub County,Lumakanda Ward,Lumakanda District Hospital,2026,TX_PVLS_Numerator_15+_Female Target,626.0,All,15+,All
Kakamega County,Lugari Sub County,Lumakanda Ward,Majengo Dispensary,2026,TX_PVLS_Numerator_15+_Female Target,61.0,All,15+,All
Kakamega County,Lugari Sub County,Lumakanda Ward,Munyuki Dispensary,2026,TX_PVLS_Numerator_15+_Female Target,70.0,All,15+,All
Kakamega County,Lugari Sub County,Lumakanda Ward,National Youth Service Dispensary (Turbo),2026,TX_PVLS_Numerator_15+_Female Target,107.0,All,15+,All
Kakamega County,Lugari Sub County,Lwandeti Ward,Mahanga Dispensary,2026,TX_PVLS_Numerator_15+_Female Target,52.0,All,15+,All
Kakamega County,Lugari Sub County,Lwandeti Ward,Maturu Dispensary,2026,TX_PVLS_Numerator_15+_Female Target,244.0,All,15+,All
Kakamega County,Lugari Sub County,Lwandeti Ward,Nzoia Matete Dispensary,2026,TX_PVLS_Numerator_15+_Female Target,54.0,All,15+,All
Kakamega County,Lugari Sub County,Mautuma Ward,Mautuma Sub-District Hospital,2026,TX_PVLS_Numerator_15+_Female Target,437.0,All,15+,All
Kakamega County,Lugari Sub County,Mautuma Ward,Mbagara Dispensary,2026,TX_PVLS_Numerator_15+_Female Target,54.0,All,15+,All
Kakamega County,Lugari Sub County,Mautuma Ward,Mukuyu Dispensary,2026,TX_PVLS_Numerator_15+_Female Target,186.0,All,15+,All
Kakamega County,Lurambi Sub County,Butsotso Central Ward,Emusanda Dispensary,2026,TX_PVLS_Numerator_15+_Female Target,429.0,All,15+,All
Kakamega County,Lurambi Sub County,Butsotso Central Ward,Eshikhuyu Dispensary,2026,TX_PVLS_Numerator_15+_Female Target,54.0,All,15+,All
Kakamega County,Lurambi Sub County,Butsotso East Ward,Emukaba Dispensary,2026,TX_PVLS_Numerator_15+_Female Target,173.0,All,15+,All
Kakamega County,Lurambi Sub County,Butsotso South Ward,Bukura Health Centre,2026,TX_PVLS_Numerator_15+_Female Target,530.0,All,15+,All
Kakamega County,Lurambi Sub County,Butsotso South Ward,Elukhambi Dispensary,2026,TX_PVLS_Numerator_15+_Female Target,60.0,All,15+,All
Kakamega County,Lurambi Sub County,Butsotso South Ward,Eshirembe Dispensary,2026,TX_PVLS_Numerator_15+_Female Target,37.0,All,15+,All
Kakamega County,Lurambi Sub County,Butsotso South Ward,Isumba Dispensary,2026,TX_PVLS_Numerator_15+_Female Target,27.0,All,15+,All
Kakamega County,Lurambi Sub County,Butsotso South Ward,Matioli Dispensary,2026,TX_PVLS_Numerator_15+_Female Target,70.0,All,15+,All
Kakamega County,Lurambi Sub County,Mahiakalo Ward,Approved Dispensary,2026,TX_PVLS_Numerator_15+_Female Target,433.0,All,15+,All
